img,num_corners,imdbId,Title,Poster,year,is_music,is_adult,is_biography,is_realitytv,is_fantasy,is_sport,is_adventure,is_short,is_history,is_animation,is_news,is_comedy,is_action,is_thriller,is_musical,is_filmnoir,is_war,is_horror,is_talkshow,is_mystery,is_gameshow,is_family,is_romance,is_western,is_documentary,is_crime,is_scifi,is_drama,decade
movie_posters/all/00s/1013752.jpg,62,1013752,Fast & Furious (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNDA2MTg3Nl5BMl5BanBnXkFtZTcwNTg3MzIyMg@@._V1_UY268_CR1,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/1020885.jpg,124,1020885,Vampire Killers (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAwODYyODU4MTheQTJeQWpwZ15BbWU3MDUwMTkyMTM@._V1_UY268_CR6,0,182,268_AL_.jpg",2009.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/1024215.jpg,34,1024215,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),"https://images-na.ssl-images-amazon.com/images/M/MV5BYzA0YzA5MDEtNzFmMi00Nzc5LTk1YWQtNzlhYTEyNDVkNjM5XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY268_CR4,0,182,268_AL_.jpg",2005.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,00s
movie_posters/all/00s/1032755.jpg,107,1032755,RocknRolla (2008),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NTk5Mzk2OV5BMl5BanBnXkFtZTcwMDE3NTE4MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2008.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/1051713.jpg,43,1051713,Kiwi! (2006),"https://images-na.ssl-images-amazon.com/images/M/MV5BY2FlNjEyMGEtY2EyNS00ZmZiLThiYjQtNWFkNWNlZjdjMjUwXkEyXkFqcGdeQXVyMjExNjgyMTc@._V1_UY268_CR4,0,182,268_AL_.jpg",2006.0,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/1064801.jpg,144,1064801,Red Canyon (2008),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxNDIwNjEzN15BMl5BanBnXkFtZTcwMDAzNDY4Mg@@._V1_UY268_CR4,0,182,268_AL_.jpg",2008.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/1077394.jpg,128,1077394,SIS (2008),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMzMTIxNDI4M15BMl5BanBnXkFtZTgwNDA5NTAzMTE@._V1_UY268_CR4,0,182,268_AL_.jpg",2008.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,00s
movie_posters/all/00s/1080016.jpg,113,1080016,Ice Age: Dawn of the Dinosaurs (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NDI0Mjg4NV5BMl5BanBnXkFtZTcwOTM1NTY0Mg@@._V1_UY268_CR5,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/1112782.jpg,130,1112782,Thick as Thieves (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BYzFhMGNkNjktZGM2Yy00MmUxLTg1YjAtMzU5OGVlZGE0YWU1XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/1135983.jpg,25,1135983,Sasori (2008),"https://images-na.ssl-images-amazon.com/images/M/MV5BNjg0Njk1MTYzM15BMl5BanBnXkFtZTgwNjAwOTEzMjE@._V1_UY268_CR110,0,182,268_AL_.jpg",2008.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/1149361.jpg,122,1149361,Mic Macs ÌÊ Tire-Larigot (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwOTc4OTk3NV5BMl5BanBnXkFtZTcwMzc0MjMzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/1153706.jpg,151,1153706,Dance Flick (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0OTQzMDMyOV5BMl5BanBnXkFtZTcwODk3MzQwMg@@._V1_UX182_CR0,0,182,268_AL_.jpg",2009.0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/1160368.jpg,28,1160368,12 Rounds (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MzM1ODkxM15BMl5BanBnXkFtZTcwNDY1MTA0Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/1167660.jpg,120,1167660,OSS 117: Lost in Rio (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2Nzg4NzcxMF5BMl5BanBnXkFtZTcwNjYzMDUzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/1183733.jpg,121,1183733,War of the Worlds 2: The Next Wave (2008),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyODE1NDM4Ml5BMl5BanBnXkFtZTcwNDcxMTA3MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",2008.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,00s
movie_posters/all/00s/1185834.jpg,107,1185834,Star Wars: The Clone Wars (2008),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MDIwMTczOV5BMl5BanBnXkFtZTcwNTI4MDE3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2008.0,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/1206086.jpg,77,1206086,Rain Fall (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3Njc4Mjk2OV5BMl5BanBnXkFtZTgwMDUyODg0MDE@._V1_UY268_CR2,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,00s
movie_posters/all/00s/120804.jpg,99,120804,Resident Evil (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BN2Y2MTljNjMtMDRlNi00ZWNhLThmMWItYTlmZjYyZDk4NzYxXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",2002.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,00s
movie_posters/all/00s/120912.jpg,93,120912,Men in Black II (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNDA0NTMxMV5BMl5BanBnXkFtZTYwMDE2NzY2._V1_UX182_CR0,0,182,268_AL_.jpg",2002.0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/1217043.jpg,149,1217043,Kite Liberator (2007),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMjE1NjE1MF5BMl5BanBnXkFtZTgwODcxNjAyMTE@._V1_UY268_CR9,0,182,268_AL_.jpg",2007.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/1235827.jpg,99,1235827,"Boogie, el aceitoso (2009)","https://images-na.ssl-images-amazon.com/images/M/MV5BMzI3NjczODI2MV5BMl5BanBnXkFtZTgwMDA1Nzc1NDE@._V1_UY268_CR9,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/1241018.jpg,92,1241018,Silent Venom (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MTA4NjAyNV5BMl5BanBnXkFtZTcwNjk5OTA1Mg@@._V1_UY268_CR7,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,00s
movie_posters/all/00s/1242422.jpg,65,1242422,Celda 211 (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5NTQ2NTMyMV5BMl5BanBnXkFtZTcwNzA0MTcyOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,00s
movie_posters/all/00s/1269734.jpg,97,1269734,Angel of Death (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4ODI3NDQ5MV5BMl5BanBnXkFtZTcwNDEzNzA3Mg@@._V1_UY268_CR13,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/1300851.jpg,84,1300851,The Boondock Saints II: All Saints Day (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4MDMxNzM2M15BMl5BanBnXkFtZTcwNjk5MzU5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/1310569.jpg,22,1310569,Before I Self Destruct (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMTEwMDExNV5BMl5BanBnXkFtZTgwMjE5MjA2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,00s
movie_posters/all/00s/1329454.jpg,115,1329454,Fuk sau (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNTMzNDYyNV5BMl5BanBnXkFtZTcwODY0NTk5Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/1350512.jpg,107,1350512,The Terminators (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjUxMDYzNjYzNF5BMl5BanBnXkFtZTcwNzU3ODc4Mg@@._V1_UY268_CR4,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,00s
movie_posters/all/00s/1381512.jpg,168,1381512,Robo-geisha (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MDk1Mjk5OF5BMl5BanBnXkFtZTgwMjMzMzA2MDE@._V1_UY268_CR68,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,00s
movie_posters/all/00s/1399952.jpg,142,1399952,Obitaemyy ostrov. Skhvatka (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNzQyNjM0Nl5BMl5BanBnXkFtZTcwODM2ODQ2Mw@@._V1_UY268_CR177,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,00s
movie_posters/all/00s/1468843.jpg,119,1468843,PokÌ©mon: Arceus and the Jewel of Life (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BODE2ZjZjZmQtMzZhMy00NzMxLWI1MzEtODc4ODAwYjk4ZDJkXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY268_CR19,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/1474276.jpg,138,1474276,Summer Wars (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyOTk3OTQzM15BMl5BanBnXkFtZTcwMjU4NDYyNA@@._V1_UY268_CR0,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/1483797.jpg,91,1483797,Redline (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BNDA1ODI3MTcyNl5BMl5BanBnXkFtZTcwNDkyODYwNw@@._V1_UY268_CR4,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,00s
movie_posters/all/00s/1520841.jpg,93,1520841,Cencoroll (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BZjM3Mzc3YmMtNzgxYi00NTU0LWI1M2EtZWQ3NTI1NTdkM2IzXkEyXkFqcGdeQXVyMjM5ODMxODc@._V1_UY268_CR2,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/177971.jpg,107,177971,The Perfect Storm (2000),"https://images-na.ssl-images-amazon.com/images/M/MV5BOGU2MWRiYmQtMDY1MS00OTUzLTkzYTktYjE5YTE4MTI0NzRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2000.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,00s
movie_posters/all/00s/181836.jpg,131,181836,The Specials (2000),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzMTI5MDYwM15BMl5BanBnXkFtZTcwNDk0MzEyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",2000.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/185183.jpg,58,185183,Battlefield Earth (2000),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0Njk2OTM3OF5BMl5BanBnXkFtZTYwNTAyMzc3._V1_UX182_CR0,0,182,268_AL_.jpg",2000.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,00s
movie_posters/all/00s/196158.jpg,120,196158,Ticker (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0NTQxNjYwMF5BMl5BanBnXkFtZTcwNjA3NjcxMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",2001.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/207198.jpg,102,207198,What to Do in Case of Fire (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNzU2MTUxN15BMl5BanBnXkFtZTYwODU1Nzk4._V1_UY268_CR1,0,182,268_AL_.jpg",2001.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,00s
movie_posters/all/00s/208003.jpg,108,208003,Big Momma's House (2000),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMjdlYmUtNjQ1Zi00YTg3LTliNTgtZmNkOTRmYzEzYTMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2000.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/208037.jpg,88,208037,The Chaos Factor (2000),"https://images-na.ssl-images-amazon.com/images/M/MV5BZTE5MjI0NDEtMGIxZi00OGNlLTg3YzAtNWEwOGRiZTBhYTM3XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR11,0,182,268_AL_.jpg",2000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,00s
movie_posters/all/00s/208988.jpg,86,208988,Get Carter (2000),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMDk3Njg3NF5BMl5BanBnXkFtZTYwNTIzMzU3._V1_UX182_CR0,0,182,268_AL_.jpg",2000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,00s
movie_posters/all/00s/212346.jpg,55,212346,Miss Congeniality (2000),"https://images-na.ssl-images-amazon.com/images/M/MV5BNjZlYzA4NTgtOGU0My00ODYwLTk4ZWItYWI4NGQ3NTU1NjI2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2000.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/215135.jpg,156,215135,Route 666 (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NDg2OTkxMF5BMl5BanBnXkFtZTcwNDc4ODIyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",2001.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/218817.jpg,87,218817,Antitrust (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BM2VjZjdiYzYtOGU1Yy00NWZmLWEyOTUtM2QzMDlkYmRlYmM2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2001.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,00s
movie_posters/all/00s/231448.jpg,85,231448,Deuces Wild (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BOTM2MzAzMjgyMV5BMl5BanBnXkFtZTYwNzA5ODc2._V1_UY268_CR7,0,182,268_AL_.jpg",2002.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,00s
movie_posters/all/00s/232500.jpg,97,232500,The Fast and the Furious (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BNzlkNzVjMDMtOTdhZC00MGE1LTkxODctMzFmMjkwZmMxZjFhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",2001.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/233105.jpg,161,233105,Semper Fi (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BYzBiMWE1ZDctYjc5MS00YjFkLWJiYWItNjEzNmE3ZjIxNjZlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzA5MDg4MTU@._V1_UY268_CR43,0,182,268_AL_.jpg",2001.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,00s
movie_posters/all/00s/236027.jpg,140,236027,Blinkende lygter (2000),"https://images-na.ssl-images-amazon.com/images/M/MV5BNDY5NzgyMDYwMl5BMl5BanBnXkFtZTcwODE5MjYxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",2000.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/240944.jpg,72,240944,The Substitute: Failure Is Not an Option (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MjE2MzEwN15BMl5BanBnXkFtZTcwNDY2MzIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2001.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,00s
movie_posters/all/00s/242445.jpg,71,242445,Exit Wounds (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNTQ5MjIwOF5BMl5BanBnXkFtZTYwNDMzODc3._V1_UX182_CR0,0,182,268_AL_.jpg",2001.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/247303.jpg,81,247303,The Shaft (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BOTY2NzMyOTQwNV5BMl5BanBnXkFtZTYwMzk1NTk5._V1_UY268_CR3,0,182,268_AL_.jpg",2001.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/247911.jpg,156,247911,Aap Mujhe Achche Lagne Lage (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxNDQwMDU1Ml5BMl5BanBnXkFtZTcwMjM0NjEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2002.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,00s
movie_posters/all/00s/255097.jpg,87,255097,Deewane (2000),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNDkzMTI5MF5BMl5BanBnXkFtZTcwOTA1MjAyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",2000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
movie_posters/all/00s/256341.jpg,141,256341,Road to Redemption (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzNzE2NTgyMF5BMl5BanBnXkFtZTcwNDcyNjkzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",2001.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,00s
movie_posters/all/00s/257568.jpg,114,257568,Kangaroo Jack (2003),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1Njg5MjAyOV5BMl5BanBnXkFtZTYwNDAxMDg5._V1_UX182_CR0,0,182,268_AL_.jpg",2003.0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/263101.jpg,144,263101,Bangkok Dangerous (2000),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NDg3NzQyMV5BMl5BanBnXkFtZTcwODM0ODQyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",2000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,00s
movie_posters/all/00s/268397.jpg,139,268397,Jimmy Neutron: Boy Genius (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NzMyNjk2MV5BMl5BanBnXkFtZTYwMDg0NjM5._V1._CR16,45,299,429_UY268_CR2,0,182,268_AL_.jpg",2001.0,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/271543.jpg,119,271543,Hidden Agenda (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3ODA0NzkzM15BMl5BanBnXkFtZTcwOTE0NTc0MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",2001.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/275947.jpg,81,275947,Avenging Angelo (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1ODA4OTM2MF5BMl5BanBnXkFtZTcwOTU2ODAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2002.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/277744.jpg,118,277744,Dead Heat (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1ODk5Nzg5OV5BMl5BanBnXkFtZTcwNzM3OTQxMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg",2002.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/279967.jpg,144,279967,Mulan II (2004),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMzIyNzA3M15BMl5BanBnXkFtZTcwOTQ0MDcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2004.0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/280486.jpg,79,280486,Bad Company (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MTA5MTcwNl5BMl5BanBnXkFtZTYwMDMwNzI3._V1_UX182_CR0,0,182,268_AL_.jpg",2002.0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/280990.jpg,157,280990,Nid de guíÈpes (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMjc5MzU4OV5BMl5BanBnXkFtZTcwNjAxMDYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",2002.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,00s
movie_posters/all/00s/281820.jpg,85,281820,The Good Thief (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NDUyNDM5NV5BMl5BanBnXkFtZTYwODEzNTk5._V1_UX182_CR0,0,182,268_AL_.jpg",2002.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,00s
movie_posters/all/00s/290334.jpg,105,290334,X2 (2003),"https://images-na.ssl-images-amazon.com/images/M/MV5BNDk0NjYxMzIzOF5BMl5BanBnXkFtZTYwMTc1MjU3._V1_UX182_CR0,0,182,268_AL_.jpg",2003.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,00s
movie_posters/all/00s/293199.jpg,137,293199,Saai sau kwong lung (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc3MTkyYzYtZmU4Mi00NTQxLTg0NTgtODkyNmM1YjYxMTA1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR18,0,182,268_AL_.jpg",2002.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,00s
