img,num_corners,imdbId,Title,Poster,year,is_family,is_thriller,is_fantasy,is_scifi,is_sport,is_musical,is_talkshow,is_music,is_crime,is_war,is_gameshow,is_western,is_comedy,is_action,is_adventure,is_filmnoir,is_drama,is_mystery,is_realitytv,is_horror,is_short,is_biography,is_romance,is_animation,is_history,is_documentary,is_adult,is_news,decade
romance_posters/all/00s/1064932.jpg,138,1064932,Bienvenue chez les Ch'tis (2008),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNzMzMzUxOV5BMl5BanBnXkFtZTcwODcyODA4MQ@@._V1_UY268_CR9,0,182,268_AL_.jpg",2008.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/1213921.jpg,58,1213921,Love & Savagery (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5ODE5NzYzM15BMl5BanBnXkFtZTcwMDExMjI5Mg@@._V1_UY268_CR1,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/1216300.jpg,154,1216300,Jannat: In Search of Heaven... (2008),"https://images-na.ssl-images-amazon.com/images/M/MV5BNWI5OWI3NDUtOGNlNS00YjMyLWExMTQtMTA2NTk3MDdiYWZmXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UX182_CR0,0,182,268_AL_.jpg",2008.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/1233482.jpg,140,1233482,Kidarida michyeo (2008),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3YmQ0NGEtODhmMi00M2UwLTlkOGUtMTk2ZmU3MWNmZmE3XkEyXkFqcGdeQXVyMjI2NTQzNTQ@._V1_UY268_CR3,0,182,268_AL_.jpg",2008.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/1267498.jpg,167,1267498,Gli amici del bar Margherita (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BZmI2NjFiMzQtNDU4NS00MjhmLWEwOTYtOWUxN2IwODMyOGUxXkEyXkFqcGdeQXVyNjYwNzg3NjY@._V1_UY268_CR3,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/1278336.jpg,112,1278336,In Therapy (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BN2U2ODQwYmMtNjEzYy00MzFjLThmOTUtZDlhY2VkY2NiMzY1XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UX182_CR0,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/138524.jpg,73,138524,Intolerable Cruelty (2003),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2OTc5Mjc0N15BMl5BanBnXkFtZTYwMDYyMjg3._V1_UX182_CR0,0,182,268_AL_.jpg",2003.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/1436336.jpg,58,1436336,Boy (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NjgwMjc5OV5BMl5BanBnXkFtZTcwODUyNTA2Mw@@._V1_UY268_CR4,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/1442580.jpg,134,1442580,Gravity (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BZDFkYzljZTEtNGQwZC00NTFlLWFhZTEtMWFiZDA2MzA5Y2VlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY268_CR3,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/1459998.jpg,144,1459998,Dal-kom-han geo-jit-mal (2008),"https://images-na.ssl-images-amazon.com/images/M/MV5BNzg0Mzk0NDUxM15BMl5BanBnXkFtZTgwNTM0MDU0MjE@._V1_UY268_CR2,0,182,268_AL_.jpg",2008.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/186894.jpg,33,186894,Bounce (2000),"https://images-na.ssl-images-amazon.com/images/M/MV5BMDhjMmJiOWUtYzU5Yy00YWYzLTg3MzItNDFjYTVmMGFkMWQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/220157.jpg,125,220157,When Brendan Met Trudy (2000),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2OTg3NjA1NF5BMl5BanBnXkFtZTcwMTQyNjMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",2000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/241303.jpg,91,241303,Chocolat (2000),"https://images-na.ssl-images-amazon.com/images/M/MV5BNDg3NjA5NzYtYzE2OS00NzZiLTg2YTUtMmJkZDFmYjg5NjgwXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg",2000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/243232.jpg,94,243232,Dust (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2Mzc4MTg2MF5BMl5BanBnXkFtZTcwODg5MDUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",2001.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/250202.jpg,94,250202,All Over the Guy (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BMzAxMjBkYzEtOGNjZC00OGE4LWJlNmEtNWNmNTE2YmM4OTVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2001.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/256415.jpg,86,256415,Sweet Home Alabama (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMjIwMDQ4OV5BMl5BanBnXkFtZTYwNzc3OTY3._V1_UX182_CR0,0,182,268_AL_.jpg",2002.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/265208.jpg,64,265208,The Girl Next Door (2004),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0ODIyMzE1N15BMl5BanBnXkFtZTcwODEwODczMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2004.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/280720.jpg,143,280720,The Guru (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NzY2MDk0Nl5BMl5BanBnXkFtZTYwNTUxMTg5._V1_UX182_CR0,0,182,268_AL_.jpg",2002.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/282593.jpg,125,282593,I'm with Lucy (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwNDE4OTE0OTFeQTJeQWpwZ15BbWU3MDI2NDY5MTE@._V1_UY268_CR1,0,182,268_AL_.jpg",2002.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/289181.jpg,127,289181,Pairan (2001),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NzM2MDY5MF5BMl5BanBnXkFtZTcwMTMxNDgxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",2001.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/291579.jpg,118,291579,íó la folie... pas du tout (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NzcwMjM4Ml5BMl5BanBnXkFtZTcwMjgyMjEyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",2002.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/309600.jpg,73,309600,Food of Love (2002),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0Njc0MjQ3MF5BMl5BanBnXkFtZTcwNTcxMDcyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",2002.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/337578.jpg,73,337578,Baghban (2003),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NTEyODY4Ml5BMl5BanBnXkFtZTcwOTk2ODgzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",2003.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/357037.jpg,81,357037,Pornografia (2003),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyNTY3ODE2OF5BMl5BanBnXkFtZTcwODMwNTQ4Mg@@._V1_UY268_CR3,0,182,268_AL_.jpg",2003.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/363129.jpg,170,363129,This Time Around (2003),"https://images-na.ssl-images-amazon.com/images/M/MV5BOTBkYjczYTAtMWJlNS00YTM5LWE3NzktNGEzNDdkYTY4NzRjXkEyXkFqcGdeQXVyNjg1NzUxMTg@._V1_UY268_CR43,0,182,268_AL_.jpg",2003.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/367027.jpg,192,367027,Shortbus (2006),"https://images-na.ssl-images-amazon.com/images/M/MV5BZjkwMTk1OWMtZjg4ZC00YWVlLTkyZGItZTU4ZjQ5NDM0M2NkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2006.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/371589.jpg,149,371589,Buddy (2003),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMjIzMzkxOV5BMl5BanBnXkFtZTcwMDkzMjA0MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",2003.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/378947.jpg,72,378947,Melinda and Melinda (2004),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MDM3NTEzMl5BMl5BanBnXkFtZTcwODA2MjgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2004.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/397535.jpg,36,397535,Memoirs of a Geisha (2005),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMzM4NTEzOV5BMl5BanBnXkFtZTcwNDMwNjQzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2005.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/400868.jpg,84,400868,Clara et moi (2004),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MDQxNzMwMV5BMl5BanBnXkFtZTcwNzU4MjkyMQ@@._V1_UY268_CR43,0,182,268_AL_.jpg",2004.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/407269.jpg,101,407269,The Truth About Love (2005),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NTc3MDg3OF5BMl5BanBnXkFtZTcwMzUwNzYxNA@@._V1_UY268_CR4,0,182,268_AL_.jpg",2005.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/409673.jpg,91,409673,Les aimants (2004),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MjM2MDg2NV5BMl5BanBnXkFtZTcwMjk3Mjc0NQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",2004.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/410626.jpg,123,410626,Slingshot (2005),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwOTYwOTEyMV5BMl5BanBnXkFtZTcwMjcyMjU0MQ@@._V1_UY268_CR11,0,182,268_AL_.jpg",2005.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/438315.jpg,61,438315,Peaceful Warrior (2006),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMDkyMTIwN15BMl5BanBnXkFtZTcwNjQ3MTkzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/473910.jpg,108,473910,Essaye-moi (2006),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NDQ5NTI3NF5BMl5BanBnXkFtZTcwOTI5NTE4MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/492650.jpg,91,492650,Jakeob-ui jeongseok (2005),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NDI4MTI4N15BMl5BanBnXkFtZTgwNzA4MDA2MDE@._V1_UY268_CR9,0,182,268_AL_.jpg",2005.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/830570.jpg,98,830570,I Can't Think Straight (2008),"https://images-na.ssl-images-amazon.com/images/M/MV5BODU4Njg3OTkwOF5BMl5BanBnXkFtZTcwMjg5NzAwMg@@._V1_UY268_CR0,0,182,268_AL_.jpg",2008.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/838192.jpg,102,838192,Reine Geschmacksache (2007),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NTc3MjU5N15BMl5BanBnXkFtZTcwODY2MjgyMg@@._V1_UY268_CR2,0,182,268_AL_.jpg",2007.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/844330.jpg,98,844330,Persuasion (2007),"https://images-na.ssl-images-amazon.com/images/M/MV5BNjcxZmE2YmQtNGNiNC00YTJmLTljN2YtZTgwNjllZjg4ZjlmXkEyXkFqcGdeQXVyNTg1NDgxNTY@._V1_UY268_CR4,0,182,268_AL_.jpg",2007.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/870195.jpg,99,870195,Before the Rains (2007),"https://images-na.ssl-images-amazon.com/images/M/MV5BODA5MTQ0NTQ4Nl5BMl5BanBnXkFtZTcwNzg0MDk5NA@@._V1_UY268_CR3,0,182,268_AL_.jpg",2007.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/00s/901476.jpg,95,901476,Bride Wars (2009),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2MjU3NjQ3NzReQTJeQWpwZ15BbWU3MDEyNzE4OTE@._V1_UY268_CR1,0,182,268_AL_.jpg",2009.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,00s
romance_posters/all/10s/1152398.jpg,85,1152398,Beastly (2011),"https://images-na.ssl-images-amazon.com/images/M/MV5BMzUzMTcxMTEzNV5BMl5BanBnXkFtZTcwMTcwNjcxNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",2011.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/1227931.jpg,134,1227931,Slightly Single in L.A. (2013),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MDMwMzcyNV5BMl5BanBnXkFtZTgwOTk3Mzg1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2013.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/1291580.jpg,98,1291580,Behind the Candelabra (2013),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0OTY2OTM0OF5BMl5BanBnXkFtZTcwMTk4OTQ1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2013.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,10s
romance_posters/all/10s/1405365.jpg,69,1405365,Celeste & Jesse Forever (2012),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0Mzk3MTY1N15BMl5BanBnXkFtZTcwNDcwNTg5Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2012.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/1439572.jpg,54,1439572,Perfect Sense (2011),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3MjYwMjkzOF5BMl5BanBnXkFtZTcwMTE1NjIxNw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2011.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/1535970.jpg,64,1535970,The Ledge (2011),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MjUwNDM0MF5BMl5BanBnXkFtZTcwOTc1MTYxNQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",2011.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/1540128.jpg,110,1540128,Playing for Keeps (2012),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1MTU1OTA5NF5BMl5BanBnXkFtZTcwNTM1MTQyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg",2012.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/1586740.jpg,77,1586740,Double Wedding (2010),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyODE2MTM0OV5BMl5BanBnXkFtZTgwOTE0NDA2MDE@._V1_UY268_CR87,0,182,268_AL_.jpg",2010.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/1593807.jpg,105,1593807,Twisted Seduction (2010),"https://images-na.ssl-images-amazon.com/images/M/MV5BMDZjMjkyMTgtYjVhNC00ODU1LWJiYjMtNDA3MzNhM2RmMWE2XkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg",2010.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/1599296.jpg,104,1599296,Going Down in LA-LA Land (2011),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNjEzNTI0MV5BMl5BanBnXkFtZTcwMzI2MzY5Ng@@._V1_UY268_CR2,0,182,268_AL_.jpg",2011.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/1670632.jpg,129,1670632,Der letzte schÌ¦ne Herbsttag (2010),"https://images-na.ssl-images-amazon.com/images/M/MV5BYWMzMWQxNWYtZWI0OC00YjdmLWJmODQtZDJmMzQwMzUzNjlhXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_UY268_CR3,0,182,268_AL_.jpg",2010.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/1730687.jpg,135,1730687,Darling Companion (2012),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NTQ3MDExMl5BMl5BanBnXkFtZTcwNjU1MTc2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2012.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/1818377.jpg,159,1818377,Himitsu no Akko-chan (2012),"https://images-na.ssl-images-amazon.com/images/M/MV5BNjg3Mzk5NWUtM2VkNy00Zjc2LWEzMjgtYmVlNTJkNWNmY2E0XkEyXkFqcGdeQXVyMjgzNDQyMjE@._V1_UY268_CR5,0,182,268_AL_.jpg",2012.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/1862079.jpg,50,1862079,Safety Not Guaranteed (2012),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzOTgyNjEzMV5BMl5BanBnXkFtZTcwNzY1ODY2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2012.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/1874633.jpg,47,1874633,Musical Chairs (2011),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxODc4MzkyN15BMl5BanBnXkFtZTcwMzk1MTA0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2011.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/1931435.jpg,153,1931435,The Big Wedding (2013),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwODUwMjg2Ml5BMl5BanBnXkFtZTcwMTc2NzkxOA@@._V1_UX182_CR0,0,182,268_AL_.jpg",2013.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/1999987.jpg,57,1999987,Breathe In (2013),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNzY4MDYyN15BMl5BanBnXkFtZTgwODExMjgwMTE@._V1_UY268_CR2,0,182,268_AL_.jpg",2013.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/2103171.jpg,80,2103171,Het Meisje en de Dood (2012),"https://images-na.ssl-images-amazon.com/images/M/MV5BNDI4MjAxMzY2M15BMl5BanBnXkFtZTcwNTg5NDk4Nw@@._V1_UY268_CR3,0,182,268_AL_.jpg",2012.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/2112210.jpg,103,2112210,My Awkward Sexual Adventure (2012),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5MTYzOTMyNF5BMl5BanBnXkFtZTcwNTgwNDYzOQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",2012.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/2113659.jpg,63,2113659,Elsa & Fred (2014),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM4MzIyNzQ1N15BMl5BanBnXkFtZTgwMjQyNzY3MjE@._V1_UX182_CR0,0,182,268_AL_.jpg",2014.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/2140619.jpg,105,2140619,Two Night Stand (2014),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMwNDg0NDMwOF5BMl5BanBnXkFtZTgwOTc3MjA0MjE@._V1_UY268_CR0,0,182,268_AL_.jpg",2014.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/2184287.jpg,142,2184287,Summer in February (2013),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMwODI0NDAyNF5BMl5BanBnXkFtZTgwMTI1NDM5MDE@._V1_UY268_CR0,0,182,268_AL_.jpg",2013.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,10s
romance_posters/all/10s/2241676.jpg,123,2241676,Restless (2012),"https://images-na.ssl-images-amazon.com/images/M/MV5BMGMwYTRmMTMtODIyZS00NDJmLWE3M2ItNmJlMDUyNGRiMGEyXkEyXkFqcGdeQXVyMzcyNjQwODE@._V1_UY268_CR4,0,182,268_AL_.jpg",2012.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/2274604.jpg,87,2274604,Eat with Me (2014),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NjgxMzU2NF5BMl5BanBnXkFtZTgwNzMzNDgxNDE@._V1_UY268_CR0,0,182,268_AL_.jpg",2014.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/2278871.jpg,48,2278871,Blue Is the Warmest Color (2013),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5NTg5ODk4OV5BMl5BanBnXkFtZTgwODc4MTMzMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2013.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/2306783.jpg,129,2306783,The Falls (2012),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNDI2MzAyNl5BMl5BanBnXkFtZTcwMTgyMzY1OA@@._V1_UY268_CR12,0,182,268_AL_.jpg",2012.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
romance_posters/all/10s/2388705.jpg,153,2388705,Molly Maxwell (2013),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MTExODU3Ml5BMl5BanBnXkFtZTcwMjg0NDExOQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",2013.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,10s
